id,T,U,obs.D0,obs.D1,obs.D2,Q1,Q2,SC1.D0,SC1.D1,SC1.D2,SC2.D0,SC2.D1,SC2.D2,SC3.D0,SC3.D1,SC3.D2,SC4.D0,SC4.D1,SC4.D2,SC5.D0,SC5.D1,SC5.D2,SC6.D0,SC6.D1,SC6.D2,SC7.D0,SC7.D1,SC7.D2
31_52,7,14,11,10.02,8.909,9,1,2,2,2,2,2,2,3.81,3.744,3.652,5.457,5.28,5.04,6.971,6.644,6.222,8.381,7.871,7.241,11,10.02,8.909
31_53,17,45,17,13.123,10.946,9,0,2.647,2.647,2.647,4.779,4.627,4.432,7.962,7.342,6.687,11.086,9.738,8.552,13.779,11.538,9.889,15.412,12.426,10.505,17,13.123,10.946
31_54,8,9,5,4.166,3.522,3,1,1.125,1.125,1.125,1.125,1.125,1.125,2,1.929,1.841,2.696,2.526,2.337,3.768,3.36,2.978,4.214,3.671,3.197,5,4.166,3.522
32_52,19,28,11,6.025,3.564,7,2,1.474,1.474,1.474,2.386,2.263,2.134,3.775,3.231,2.751,6.134,4.398,3.215,8.139,5.154,3.407,9.859,5.701,3.512,11.357,6.121,3.578
32_53,15,23,9,6.735,5.238,4,2,1.533,1.533,1.533,2.695,2.593,2.469,3.62,3.372,3.099,5.636,4.857,4.161,7.059,5.732,4.697,8.141,6.316,5.021,9.249,6.849,5.295
32_55,12,25,9,7.658,6.579,2,2,2.083,2.083,2.083,3.636,3.493,3.321,4.836,4.5,4.142,6.559,5.83,5.161,7.682,6.643,5.77,8.391,7.167,6.175,9,7.658,6.579
33_50,6,10,3,2.872,2.778,0,1,1.667,1.667,1.667,1.667,1.667,1.667,1.667,1.667,1.667,2.467,2.325,2.193,2.8,2.605,2.451,2.933,2.744,2.604,3,2.825,2.706
33_51,27,41,13,9.621,7.676,5,2,1.519,1.519,1.519,3.852,3.653,3.415,6.256,5.608,4.965,9.201,7.643,6.424,10.796,8.566,7.031,12.01,9.179,7.413,13.18,9.695,7.719
33_52,19,21,8,6.777,5.88,2,3,1.105,1.105,1.105,2.053,2.002,1.934,3.573,3.35,3.095,5.605,4.988,4.421,6.849,5.912,5.158,7.631,6.484,5.627,8,6.777,5.88
33_53,12,18,7,5.582,4.5,2,3,1.5,1.5,1.5,2.591,2.483,2.357,3.436,3.182,2.912,4.718,4.125,3.587,5.667,4.74,3.983,6.359,5.165,4.243,7,5.582,4.5
34_19,5,5,3,2.586,2.273,2,0,1,1,1,1,1,1,1,1,1,1.7,1.625,1.538,2.6,2.337,2.105,2.2,2.037,1.875,3,2.586,2.273
34_50,6,7,5,4.711,4.455,3,2,1.167,1.167,1.167,1.167,1.167,1.167,1.167,1.167,1.167,2.2,2.156,2.094,3.1,2.987,2.849,3.867,3.68,3.475,5,4.711,4.455
35_49,9,9,6,5.349,4.765,4,1,1,1,1,1,1,1,1.889,1.852,1.8,3.381,3.208,3,4.008,3.751,3.462,4.571,4.225,3.857,6,5.349,4.765
35_50,18,40,9,7.271,6.299,2,1,2.222,2.222,2.222,3.745,3.573,3.381,5.648,5.081,4.572,7.427,6.344,5.55,8.066,6.771,5.894,8.647,7.105,6.166,9,7.271,6.299
36_48,15,20,8,6.687,5.882,3,2,1.333,1.333,1.333,2.438,2.368,2.276,3.354,3.181,2.979,5.288,4.779,4.308,6.49,5.69,5.06,7.343,6.276,5.545,8,6.687,5.882
36_49,9,13,6,5.084,4.333,2,3,1.444,1.444,1.444,1.444,1.444,1.444,2.528,2.429,2.311,4.048,3.672,3.302,4.611,4.089,3.611,5.472,4.692,4.044,6,5.084,4.333
37_47,7,10,6,5.451,5,3,2,1.429,1.429,1.429,1.429,1.429,1.429,2.619,2.545,2.449,3.6,3.421,3.214,4.4,4.111,3.81,5.048,4.658,4.286,6,5.451,5
39_49,4,10,9,8.706,8.333,8,1,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.833,4.774,4.688,4.833,4.774,4.688,9,8.706,8.333
39_52,6,6,3,2.749,2.571,1,1,1,1,1,1,1,1,1,1,1,1.733,1.662,1.579,2.25,2.103,1.957,2.6,2.399,2.222,3,2.749,2.571
39_53,13,15,5,4.063,3.571,2,0,1.154,1.154,1.154,2,1.918,1.822,2.626,2.444,2.258,3.459,3.099,2.792,4.189,3.62,3.22,4.535,3.834,3.394,5,4.063,3.571
4_27,6,8,3,2.649,2.462,1,0,1.333,1.333,1.333,1.333,1.333,1.333,1.333,1.333,1.333,2.067,1.952,1.839,2.667,2.439,2.27,2.667,2.439,2.27,2.667,2.439,2.27
40_46,13,22,7,5.539,4.84,3,0,1.692,1.692,1.692,2.885,2.758,2.613,3.734,3.462,3.191,4.828,4.306,3.878,5.804,4.966,4.413,6.304,5.24,4.625,7,5.539,4.84
40_47,7,8,5,4,3.2,4,0,1.143,1.143,1.143,1.143,1.143,1.143,2,1.922,1.829,2.686,2.495,2.286,3.857,3.338,2.857,3.857,3.338,2.857,5,4,3.2
40_48,18,45,16,12.256,10.176,7,3,2.5,2.5,2.5,4.497,4.349,4.162,7.441,6.85,6.235,11.041,9.533,8.302,12.845,10.672,9.127,14.775,11.697,9.821,16,12.256,10.176
40_53,12,19,13,9.277,5.918,12,0,1.583,1.583,1.583,2.848,2.755,2.637,3.955,3.7,3.388,5.999,5.243,4.389,10,7.705,5.465,10,7.705,5.465,13.984,9.765,6.034
41_53,7,13,10,9.441,8.895,7,3,1.857,1.857,1.857,1.857,1.857,1.857,3.571,3.521,3.449,5.143,5.008,4.829,6.571,6.33,6.036,7.857,7.502,7.101,10,9.441,8.895
41_54,9,9,4,3.709,3.522,1,1,1,1,1,1,1,1,1.806,1.748,1.674,2.929,2.725,2.526,3.294,3.039,2.812,3.56,3.275,3.042,4,3.709,3.522
42_35,22,32,7,4.191,2.994,3,0,1.455,1.455,1.455,2.802,2.517,2.27,3.68,3.026,2.556,4.895,3.566,2.791,5.861,3.904,2.91,6.452,4.069,2.961,7.13,4.216,3.001
42_48,4,6,3,2.381,2,2,0,2,1.89,1.8,2,1.89,1.8,2,1.89,1.8,2,1.89,1.8,2,1.89,1.8,2,1.89,1.8,3,2.381,2
42_52,12,37,5,4.97,4.942,0,0,3.083,3.083,3.083,4.348,4.098,3.879,4.809,4.489,4.244,4.991,4.766,4.59,5,4.869,4.756,5,4.869,4.756,5,4.869,4.756
42_53,9,15,9,6.679,4.787,7,1,1.667,1.667,1.667,1.667,1.667,1.667,2.889,2.771,2.632,4.833,4.279,3.704,5.722,4.866,4.032,7.417,5.857,4.487,9,6.679,4.787
43_35,50,63,14,5.484,2.882,6,3,1.26,1.26,1.26,3.932,3.037,2.417,5.901,3.774,2.637,8.937,4.573,2.781,11.339,5.051,2.84,12.963,5.325,2.868,14.118,5.501,2.884
43_36,7,10,4,3.389,2.941,1,2,1.429,1.429,1.429,1.429,1.429,1.429,2.286,2.165,2.041,2.857,2.607,2.381,3.286,2.906,2.597,3.619,3.121,2.747,4,3.389,2.941
43_49,8,16,9,8.443,8,3,5,2,2,2,2,2,2,3.714,3.623,3.5,5.161,4.935,4.667,7.321,6.834,6.364,8.071,7.504,7,9,8.443,8
43_50,36,68,14,9.672,7.63,3,4,1.889,1.889,1.889,5.457,4.983,4.502,8.019,6.816,5.852,10.841,8.383,6.883,12.182,8.967,7.231,13.402,9.44,7.5,14.077,9.703,7.648
43_52,8,17,7,5.826,4.898,2,3,2.125,2.125,2.125,2.125,2.125,2.125,3.5,3.328,3.141,4.5,4.112,3.737,5.911,5.087,4.405,6.393,5.401,4.612,7,5.826,4.898
43_53,31,61,13,10.789,9.566,2,2,1.968,1.968,1.968,6.021,5.585,5.119,8.372,7.453,6.637,10.745,9.225,8.119,11.868,10.035,8.846,12.632,10.552,9.335,13,10.789,9.566
44_46,43,86,16,8.523,5.907,7,2,2,2,2,5.903,5.075,4.364,8.361,6.427,5.121,10.881,7.395,5.549,13.039,7.965,5.749,14.808,8.322,5.854,16.161,8.548,5.914
44_47,32,44,8,4.936,3.533,2,2,1.375,1.375,1.375,3.397,2.975,2.608,4.573,3.65,2.992,6.175,4.361,3.317,6.978,4.645,3.429,7.647,4.841,3.5,8,4.936,3.533
44_48,64,92,11,4.274,2.64,4,2,1.438,1.438,1.438,4.102,3.007,2.382,5.807,3.52,2.521,7.78,3.908,2.593,9.265,4.105,2.621,10.327,4.215,2.634,11,4.274,2.64
44_49,43,73,11,7.527,5.179,0,3,1.698,1.698,1.698,5.232,4.464,3.777,7.659,5.812,4.46,9.615,6.738,4.85,10.554,7.189,5.033,10.929,7.419,5.13,11,7.514,5.173
44_53,16,38,8,6.483,5.87,2,1,2.375,2.375,2.375,3.883,3.688,3.48,5.496,4.97,4.535,6.529,5.739,5.212,7.124,6.105,5.544,7.6,6.328,5.74,8.117,6.524,5.904
44_54,15,21,11,7.801,5.313,7,3,1.4,1.4,1.4,2.505,2.419,2.312,3.437,3.216,2.954,5.77,4.931,4.089,7.771,6.14,4.689,9.514,7.068,5.061,11,7.801,5.313
45_43,7,9,5,4.166,3.522,3,1,1.286,1.286,1.286,1.286,1.286,1.286,2.238,2.148,2.042,2.971,2.762,2.54,3.571,3.227,2.893,4.095,3.598,3.156,5,4.166,3.522
45_46,18,24,7,5.16,4.056,2,2,1.333,1.333,1.333,2.281,2.182,2.068,3.578,3.207,2.856,5.163,4.227,3.527,5.925,4.639,3.768,6.627,4.986,3.961,7,5.16,4.056
45_49,4,5,3,2.586,2.273,2,0,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,2,1.895,1.786,2,1.895,1.786,3,2.586,2.273
45_53,12,26,7,5.69,4.63,1,0,2.167,2.167,2.167,3.424,3.24,3.053,4.341,3.918,3.534,5.621,4.74,4.045,6.356,5.193,4.312,6.727,5.458,4.476,6.727,5.458,4.476
46_42,6,9,8,7.715,7.364,7,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.933,2.909,2.872,4.3,4.231,4.133,5.6,5.47,5.294,8,7.715,7.364
46_51,10,15,7,6.305,5.769,2,3,1.5,1.5,1.5,1.5,1.5,1.5,2.733,2.652,2.547,4.562,4.244,3.913,5.762,5.236,4.765,6.533,5.878,5.347,7,6.305,5.769
46_52,7,8,4,2.926,2.286,3,0,3.571,2.752,2.224,3.571,2.752,2.224,3.571,2.752,2.224,3.571,2.752,2.224,3.143,2.558,2.143,3.143,2.558,2.143,4,2.926,2.286
46_53,43,46,10,3.594,2.116,6,2,1.07,1.07,1.07,2.618,2.126,1.798,3.979,2.607,1.965,5.792,3.02,2.05,7.671,3.32,2.09,8.977,3.483,2.106,10.137,3.608,2.117
47_32,7,12,5,4.559,4.235,1,2,1.714,1.714,1.714,1.714,1.714,1.714,2.905,2.774,2.626,3.714,3.449,3.192,4.257,3.892,3.578,4.619,4.194,3.857,5,4.559,4.235
47_34,13,19,6,4.084,3.195,3,1,1.462,1.462,1.462,2.321,2.197,2.07,2.906,2.641,2.403,3.751,3.179,2.759,4.717,3.643,3.009,5.269,3.851,3.103,6,4.084,3.195
47_35,9,12,5,3.866,3.273,3,0,1.333,1.333,1.333,1.333,1.333,1.333,2.222,2.117,2,3.286,2.952,2.667,4,3.41,3,4,3.41,3,5,3.866,3.273
47_42,36,67,9,6.637,5.468,1,1,1.861,1.861,1.861,4.72,4.229,3.789,6.4,5.331,4.58,7.87,6.117,5.114,8.397,6.365,5.282,8.806,6.55,5.408,9.026,6.648,5.476
47_43,8,20,6,4.868,4.255,2,0,2.5,2.5,2.5,2.5,2.5,2.5,3.679,3.466,3.271,4.375,3.97,3.646,5.214,4.494,4.014,5.5,4.649,4.118,6,4.868,4.255
47_44,7,8,3,2.087,1.684,2,0,2.714,2.005,1.662,2.714,2.005,1.662,2.714,2.005,1.662,2.429,1.911,1.633,2.429,1.911,1.633,2.429,1.911,1.633,3,2.087,1.684
47_48,39,72,16,9.617,6.987,7,1,1.846,1.846,1.846,6.003,5.311,4.663,8.292,6.766,5.615,11.258,8.179,6.381,13.061,8.834,6.681,14.71,9.315,6.876,16.178,9.654,6.999
47_50,5,6,5,4.762,4.5,4,1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.3,2.265,2.215,3.3,3.207,3.086,4.2,4.036,3.84,5,4.762,4.5
47_51,87,121,14,6.048,4.652,7,2,1.391,1.391,1.391,5.193,4.339,3.763,6.685,5.001,4.212,9.137,5.541,4.487,11.113,5.794,4.58,12.91,5.963,4.63,14.08,6.053,4.654
47_52,19,19,6,4.179,3.374,3,1,1,1,1,1.743,1.673,1.591,2.748,2.497,2.257,3.922,3.301,2.856,4.772,3.729,3.133,5.509,4.016,3.292,6.152,4.226,3.396
47_53,14,15,4,2.356,1.772,2,1,1.071,1.071,1.071,1.527,1.439,1.361,1.821,1.637,1.496,2.549,1.969,1.66,3.176,2.161,1.724,3.538,2.253,1.748,4,2.356,1.772
47_54,37,43,7,3.316,2.209,3,0,1.162,1.162,1.162,2.456,2.094,1.831,3.546,2.552,2.025,4.989,2.957,2.139,5.798,3.13,2.176,6.511,3.251,2.198,7,3.316,2.209
47_55,21,22,7,4.159,3.143,5,0,1.048,1.048,1.048,2.317,2.141,1.964,3.069,2.694,2.381,4.136,3.295,2.773,5.095,3.663,2.961,6.048,3.937,3.071,7.232,4.209,3.157
48_36,4,4,3,2.828,2.667,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1.833,1.782,1.714,1.833,1.782,1.714,3,2.828,2.667
48_42,7,11,5,3.922,3.27,3,0,1.571,1.571,1.571,1.571,1.571,1.571,2.524,2.392,2.255,3.171,2.892,2.637,4.143,3.512,3.05,4.143,3.512,3.05,5,3.922,3.27
48_48,8,14,7,5.854,4.9,3,3,1.75,1.75,1.75,1.75,1.75,1.75,3.036,2.912,2.766,4.036,3.743,3.43,5.554,4.87,4.245,6.143,5.27,4.513,7,5.854,4.9
48_51,36,47,10,6.088,4.631,3,4,1.306,1.306,1.306,3.589,3.252,2.927,5.153,4.313,3.691,7.125,5.235,4.245,8.256,5.607,4.426,9.405,5.927,4.565,10.077,6.11,4.64
48_52,21,30,9,5.666,4.206,5,1,1.429,1.429,1.429,3.159,2.91,2.656,4.251,3.689,3.208,5.773,4.549,3.723,6.959,5.05,3.968,8.019,5.399,4.112,9.233,5.723,4.224
48_53,14,17,8,6.858,6.149,4,0,1.214,1.214,1.214,2.264,2.21,2.138,3.168,3.032,2.865,5.183,4.757,4.34,6.484,5.803,5.239,7.135,6.293,5.666,8,6.858,6.149
48_55,29,32,7,5.26,4.414,1,3,1.103,1.103,1.103,3.176,2.91,2.644,4.296,3.751,3.302,5.547,4.541,3.9,6.214,4.879,4.143,6.754,5.127,4.317,7,5.26,4.414
48_56,9,9,3,2.337,1.976,1,1,1,1,1,1,1,1,1.556,1.47,1.385,2.167,1.91,1.714,2.389,2.04,1.8,2.75,2.22,1.909,3,2.337,1.976
49_27,14,15,3,3,3,0,0,1.071,1.071,1.071,1.813,1.731,1.639,2.308,2.145,1.99,2.916,2.699,2.532,2.999,2.881,2.786,3,2.915,2.843,3,2.915,2.843
49_28,25,36,5,3.767,3.224,0,2,1.44,1.44,1.44,2.788,2.549,2.339,3.63,3.115,2.771,4.356,3.475,3.025,4.758,3.636,3.133,4.96,3.724,3.192,5,3.758,3.217
49_29,4,7,3,2.6,2.333,1,1,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,2.333,2.205,2.1,2.333,2.205,2.1,3,2.6,2.333
49_42,5,8,4,3.51,3.2,2,0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,2.6,2.468,2.327,3.2,2.959,2.743,3.2,2.959,2.743,4,3.51,3.2
49_47,26,40,7,4.816,3.96,2,1,1.538,1.538,1.538,3.183,2.919,2.671,4.361,3.73,3.273,5.41,4.282,3.647,6.077,4.547,3.81,6.674,4.732,3.916,7.074,4.833,3.97
49_51,23,36,11,5.892,3.834,6,3,1.565,1.565,1.565,3.253,2.95,2.664,4.4,3.673,3.099,6.681,4.689,3.532,8.225,5.188,3.678,9.885,5.629,3.782,11.25,5.949,3.845
49_52,8,11,6,4.924,4.172,4,0,1.375,1.375,1.375,1.375,1.375,1.375,2.429,2.339,2.229,3.25,3.039,2.811,4.482,3.994,3.553,5,4.346,3.804,6,4.924,4.172
49_56,21,25,9,5.529,3.882,6,0,1.19,1.19,1.19,2.732,2.529,2.313,3.78,3.293,2.851,5.367,4.207,3.374,6.669,4.78,3.63,7.564,5.103,3.75,9,5.529,3.882
49_59,9,14,4,3.674,3.379,0,1,1.556,1.556,1.556,1.556,1.556,1.556,2.5,2.369,2.234,3.484,3.138,2.856,3.738,3.334,3.025,3.893,3.468,3.149,4,3.626,3.319
5_67,7,7,3,2.6,2.333,1,1,1,1,1,1,1,1,1.667,1.587,1.5,2.114,1.953,1.8,2.429,2.197,2,2.667,2.37,2.143,3,2.6,2.333
5_70,13,30,6,4.369,3.689,2,0,2.308,2.308,2.308,3.244,3.057,2.895,3.811,3.441,3.163,4.529,3.845,3.416,5.195,4.134,3.577,5.535,4.248,3.634,6,4.369,3.689
50_27,8,12,4,3.444,3.13,1,1,1.5,1.5,1.5,1.5,1.5,1.5,2.393,2.266,2.136,2.929,2.694,2.487,3.518,3.136,2.864,3.714,3.267,2.976,4,3.444,3.13
50_42,16,23,10,8.571,7.667,4,2,1.438,1.438,1.438,2.683,2.621,2.537,4.691,4.418,4.107,6.792,6.172,5.59,8.19,7.276,6.534,9.198,8.025,7.187,10,8.571,7.667
50_43,7,10,6,5.451,5,3,2,1.429,1.429,1.429,1.429,1.429,1.429,2.619,2.545,2.449,3.6,3.421,3.214,4.4,4.111,3.81,5.048,4.658,4.286,6,5.451,5
50_48,5,7,5,4.711,4.455,3,2,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,2.6,2.536,2.45,3.6,3.445,3.267,4.4,4.161,3.92,5,4.711,4.455
50_50,7,7,4,3.17,2.579,3,0,1,1,1,1,1,1,1.714,1.641,1.556,2.257,2.086,1.909,3.143,2.705,2.333,3.143,2.705,2.333,4,3.17,2.579
50_51,12,13,6,3.616,2.449,5,0,4.75,3.222,2.359,4.75,3.222,2.359,4.75,3.222,2.359,4.75,3.222,2.359,4.75,3.222,2.359,4.75,3.222,2.359,6,3.616,2.449
50_56,12,14,9,7.729,6.533,6,2,1.167,1.167,1.167,2.212,2.171,2.114,3.155,3.044,2.898,4.793,4.487,4.121,6.187,5.637,5.031,7.409,6.582,5.734,9,7.729,6.533
50_57,35,41,14,5.887,3.007,9,3,1.171,1.171,1.171,2.988,2.577,2.216,4.84,3.492,2.602,7.725,4.467,2.833,10.22,5.108,2.927,12.378,5.575,2.979,14.252,5.933,3.011
50_58,36,39,10,7.396,5.918,3,1,1.083,1.083,1.083,3.435,3.198,2.93,5.39,4.714,4.092,7.59,6.157,5.105,8.567,6.71,5.474,9.47,7.164,5.771,10.082,7.429,5.939
50_59,10,10,4,2.971,2.381,2,1,1,1,1,1,1,1,1.644,1.563,1.475,2.462,2.179,1.935,3.067,2.537,2.16,3.578,2.787,2.293,4,2.971,2.381
50_8,9,16,11,9.208,7.529,9,0,1.778,1.778,1.778,1.778,1.778,1.778,3.306,3.225,3.117,5.841,5.46,5.001,6.944,6.358,5.689,7.988,7.16,6.263,11.97,9.808,7.847
51_10,38,75,16,10.58,7.78,4,4,1.974,1.974,1.974,6.588,5.834,5.102,9.164,7.521,6.193,12.217,9.12,7.084,13.918,9.83,7.435,15.278,10.327,7.666,16,10.58,7.78
51_11,95,193,32,21.505,16.592,8,3,2.032,2.032,2.032,13.999,12.19,10.486,19.179,15.648,12.903,25.328,18.99,15.078,28.525,20.351,15.916,30.747,21.13,16.376,32,21.505,16.592
51_12,16,27,8,5.526,4.472,4,1,1.687,1.688,1.688,2.808,2.674,2.527,4.18,3.743,3.363,5.418,4.526,3.918,6.374,4.977,4.195,7.225,5.29,4.362,8.242,5.593,4.502
51_13,5,5,3,2.586,2.273,2,0,1,1,1,1,1,1,1,1,1,1.7,1.625,1.538,2.6,2.337,2.105,2.2,2.037,1.875,3,2.586,2.273
51_14,59,130,14,8.17,6.566,3,3,2.203,2.203,2.203,7.02,5.978,5.238,8.774,6.868,5.858,11.114,7.606,6.293,12.411,7.888,6.435,13.476,8.082,6.526,14,8.17,6.566
51_43,16,29,16,13.38,11.213,9,4,1.812,1.812,1.812,3.433,3.369,3.278,6.204,5.892,5.504,9.489,8.659,7.762,12.08,10.661,9.287,14.211,12.182,10.385,16,13.38,11.213
51_58,33,54,16,12.113,9.986,6,1,1.636,1.636,1.636,5.34,5.012,4.632,7.85,7.056,6.272,11.421,9.614,8.21,13.289,10.766,9.048,14.869,11.609,9.645,16,12.113,9.986
51_59,66,85,24,14.793,10.426,11,4,1.288,1.288,1.288,7.389,6.626,5.82,11.065,9.209,7.604,15.703,11.758,9.08,19.346,13.284,9.814,22.242,14.271,10.226,24,14.793,10.426
51_6,9,9,3,1.981,1.588,2,0,1.417,1.335,1.263,1.417,1.335,1.263,1.417,1.335,1.263,2.333,1.798,1.532,2.333,1.798,1.532,2.333,1.798,1.532,3,1.981,1.588
51_60,26,44,9,5.811,4.44,3,2,1.692,1.692,1.692,3.566,3.259,2.964,5.105,4.279,3.65,6.575,5.028,4.079,7.567,5.407,4.267,8.502,5.684,4.389,9.11,5.838,4.451
52_15,17,29,8,6.852,6.05,1,2,1.706,1.706,1.706,3.007,2.895,2.758,4.806,4.393,3.988,6.354,5.57,4.929,7.383,6.332,5.567,7.778,6.646,5.851,8,6.852,6.05
52_16,52,94,17,11.492,9.072,4,3,1.808,1.808,1.808,7.166,6.392,5.655,10.269,8.499,7.185,13.139,10.019,8.192,15.043,10.814,8.678,16.316,11.268,8.944,17.075,11.515,9.085
52_17,39,79,16,9.109,6.927,7,3,2.026,2.026,2.026,6.154,5.448,4.834,8.152,6.695,5.714,10.938,7.868,6.399,12.849,8.427,6.662,14.658,8.847,6.832,16,9.109,6.927
52_18,17,19,4,3.724,3.505,0,0,1.118,1.118,1.118,1.926,1.846,1.751,2.932,2.676,2.444,3.624,3.236,2.944,3.941,3.544,3.267,3.988,3.625,3.367,3.997,3.655,3.407
52_19,11,17,5,3.309,2.651,3,0,1.545,1.545,1.545,2.255,2.124,2.006,2.697,2.435,2.227,3.351,2.792,2.442,4.455,3.177,2.61,4.182,3.1,2.582,5,3.309,2.651
52_20,6,10,4,3.72,3.571,1,0,1.667,1.667,1.667,1.667,1.667,1.667,1.667,1.667,1.667,2.733,2.597,2.451,3.667,3.408,3.205,3.833,3.588,3.415,3.833,3.588,3.415
52_21,19,39,7,5.709,5.121,1,1,2.053,2.053,2.053,3.351,3.182,3.002,4.768,4.297,3.905,5.914,5.113,4.596,6.473,5.442,4.885,6.824,5.621,5.043,7,5.709,5.121
52_22,5,6,4,3.78,3.6,2,2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.2,2.138,2.057,3,2.857,2.7,3.6,3.394,3.2,4,3.78,3.6
52_23,15,28,8,6.293,5.227,2,1,1.867,1.867,1.867,3.152,3.009,2.847,4.092,3.772,3.452,5.886,5.046,4.382,6.925,5.681,4.814,7.565,6.052,5.064,8,6.293,5.227
52_24,9,22,6,5.504,5.261,1,0,2.444,2.444,2.444,2.444,2.444,2.444,3.917,3.711,3.498,5.23,4.799,4.458,5.492,5.046,4.717,5.655,5.212,4.907,5.655,5.212,4.907
52_25,16,31,7,6.277,5.896,1,0,1.938,1.938,1.938,3.325,3.183,3.018,5.013,4.577,4.186,6.125,5.489,5.017,6.573,5.9,5.45,6.742,6.064,5.64,6.875,6.184,5.783
52_43,9,15,7,5.853,5,3,2,1.667,1.667,1.667,1.667,1.667,1.667,2.917,2.803,2.667,4.651,4.225,3.81,5.286,4.698,4.167,6.278,5.384,4.667,7,5.853,5
52_47,5,6,5,4.762,4.5,4,1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.3,2.265,2.215,3.3,3.207,3.086,4.2,4.036,3.84,5,4.762,4.5
52_48,4,5,3,2.586,2.273,2,0,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,2,1.895,1.786,2,1.895,1.786,3,2.586,2.273
52_58,6,7,6,5.742,5.444,5,1,1.167,1.167,1.167,1.167,1.167,1.167,1.167,1.167,1.167,2.267,2.243,2.207,3.3,3.233,3.141,4.267,4.144,3.984,6,5.742,5.444
52_59,95,205,20,13.599,11.127,3,2,2.158,2.158,2.158,11.456,9.675,8.318,14.299,11.347,9.544,17.295,12.715,10.514,18.64,13.209,10.859,19.517,13.474,11.042,20.062,13.614,11.137
52_6,22,29,10,8.076,7.067,4,1,1.318,1.318,1.318,3.399,3.243,3.052,4.918,4.538,4.142,6.894,6.103,5.436,8.374,7.157,6.317,9.244,7.687,6.755,10,8.076,7.067
52_60,151,202,27,14.538,9.771,9,2,1.338,1.338,1.338,11.179,8.985,7.213,16.04,11.416,8.495,20.675,13.141,9.256,23.445,13.889,9.548,25.772,14.346,9.709,27.178,14.563,9.779
52_61,36,49,11,5.339,3.711,6,2,1.361,1.361,1.361,3.359,2.985,2.661,4.781,3.788,3.165,6.981,4.544,3.495,8.361,4.871,3.598,9.952,5.172,3.675,11.164,5.363,3.716
52_63,7,8,6,5.299,4.571,5,0,1.143,1.143,1.143,1.143,1.143,1.143,2.143,2.096,2.032,3.029,2.904,2.743,4.571,4.219,3.81,3.829,3.602,3.325,6,5.299,4.571
53_23,7,15,8,6.916,6.081,4,2,2.143,2.143,2.143,2.143,2.143,2.143,3.762,3.618,3.444,5,4.67,4.318,5.971,5.449,4.945,6.762,6.049,5.417,8,6.916,6.081
53_43,67,120,13,7.345,4.709,1,2,1.791,1.791,1.791,6.724,5.122,3.984,8.778,5.986,4.307,11.158,6.785,4.552,12.289,7.116,4.645,12.805,7.273,4.689,13.014,7.351,4.711
53_44,5,5,3,2.872,2.778,1,2,1,1,1,1,1,1,1,1,1,1.8,1.741,1.667,2.4,2.274,2.143,2.8,2.639,2.5,3,2.872,2.778
53_47,11,16,7,5.366,4.414,4,1,1.455,1.455,1.455,2.527,2.425,2.304,3.339,3.106,2.861,4.519,4,3.548,5.436,4.586,3.954,6.255,5.021,4.223,7,5.366,4.414
53_48,9,11,6,5.164,4.481,3,2,1.222,1.222,1.222,1.222,1.222,1.222,2.222,2.155,2.068,3.738,3.46,3.163,4.325,3.931,3.538,5.278,4.648,4.092,6,5.164,4.481
53_59,52,92,21,15.442,12.824,6,4,1.769,1.769,1.769,7.957,7.307,6.613,12.072,10.472,9.106,15.783,12.932,10.988,18.229,14.259,11.979,19.99,15.044,12.545,21,15.442,12.824
53_6,11,12,5,4.243,3.789,2,1,1.091,1.091,1.091,1.945,1.878,1.793,2.612,2.455,2.283,3.545,3.218,2.922,4.158,3.687,3.32,4.618,4.007,3.592,5,4.243,3.789
53_60,37,53,17,13.113,10.068,4,5,1.432,1.432,1.432,4.835,4.564,4.228,8.095,7.207,6.265,12.344,10.173,8.254,14.616,11.603,9.137,16.23,12.608,9.752,17,13.113,10.068
53_61,70,85,13,6.202,3.895,5,1,1.214,1.214,1.214,4.928,3.893,3.121,7.101,4.831,3.515,9.381,5.529,3.736,11.001,5.887,3.827,12.263,6.1,3.874,13.071,6.211,3.897
53_63,224,498,14,6.886,5.334,1,1,2.223,2.223,2.223,9.235,6.234,5.069,11.063,6.572,5.217,12.715,6.768,5.292,13.386,6.831,5.314,13.793,6.867,5.327,13.996,6.885,5.333
